work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
9.14,Filc ścienny,m2,finishing,FILC_SCIENNY,Filc ścienny dekoracyjny,m2,1.05,budget,5,"Wariant budget (fallback z pakietu norm - praca wymaga materialu filcowego); filc scienny 1 m2/m2 + ~5% zapasu, wycena powierzchniowa.","Вариант budget (fallback из пакета norm - работа требует войлочного материала); настенный войлок 1 м2/м2 + ~5% запаса, расчёт по площади.",expert,Praktyka wykonawcza (fallback z norm; filc powierzchniowo + zapas),,fallback pakietu; zalozenie 1 m2/m2 + 5% zapasu
9.15,Sztukateria ścienna z akrylowaniem i malowaniem,mb,construction,KLEJ_MONTAZOWY,Klej montażowy Mamut Glue Soudal 290ml,kg,0.04,"budget,norm,lux",0,"Montaz listwy sztukaterii sciennej zuzywa ~0.04 kg/mb kleju montazowego (anchor Excela 30 ml/mb ~ 0.03 l -> ~0.04 kg dla kleju hybrydowego); klej = branza construction.","Монтаж настенного профиля лепнины расходует ~0.04 кг/пм монтажного клея (якорь Excel 30 мл/пм ~ 0.03 л -> ~0.04 кг для гибридного клея); клей = branża construction.",excel,Excel Matrix v3.0 Oferta + Soudal Mamut Glue Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/kleje-montazowe/mamut-glue,"anchor klej 30 ml/mb; przeliczenie ~0.03 l -> ~0.04 kg (klej SMX)"
9.15,Sztukateria ścienna z akrylowaniem i malowaniem,mb,construction,AKRYL,Akryl dekarski/malarski Soudal 300ml,l,0.02,"budget,norm,lux",0,"Akrylowanie polaczen listwy sztukaterii sciennej zuzywa ~0.02 l/mb (anchor Excela 20 ml/mb = 0.02 l/mb) przed malowaniem; akryl = branza construction.","Акрилование стыков настенного профиля лепнины расходует ~0.02 л/пм (якорь Excel 20 мл/пм = 0.02 л/пм) перед покраской; акрил = branża construction.",excel,Excel Matrix v3.0 Oferta + Soudal Akryl Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/akryle,"anchor akryl 20 ml/mb = 0.02 l/mb; karta Soudal Akryl"
9.15,Sztukateria ścienna z akrylowaniem i malowaniem,mb,finishing,SZTUKATERIA,Sztukateria ścienna listwa Mardom Decor,mb,1.05,"budget,norm",5,"Listwa sztukaterii sciennej (profil dekoracyjny nawierzchniowy = finishing) wyceniana 1 mb/mb + ~5% na docinki narozy; profil liczony na dlugosc.","Настенный профиль лепнины (декоративный финишный профиль = finishing) считается 1 пм/пм + ~5% на подрезку углов; профиль считается на длину.",producer_tds,Mardom Decor listwa ścienna — Katalog,https://www.mardomdecor.pl/produkty,"katalog listwa scienna; zalozenie 1 mb/mb + 5% na docinki"
9.15,Sztukateria ścienna z akrylowaniem i malowaniem,mb,finishing,SZTUKATERIA,Sztukateria przysufitowa listwa Decor System,mb,1.05,lux,5,Wariant lux; listwa sztukaterii sciennej Decor System (profil dekoracyjny = finishing) 1 mb/mb + ~5% na docinki narozy.,Вариант lux; настенный профиль лепнины Decor System (декоративный профиль = finishing) 1 пм/пм + ~5% на подрезку углов.,producer_tds,Decor System listwa — Katalog,https://www.decorsystem.pl/produkty,"katalog listwa; zalozenie 1 mb/mb + 5% na docinki"
9.15,Sztukateria ścienna z akrylowaniem i malowaniem,mb,finishing,FARBA_DEKORACYJNA,Farba lateksowa biała Śnieżka Barwy Natury 5l,l,0.05,"budget,norm,lux",0,"Malowanie x2 listwy sztukaterii sciennej zuzywa ~0.05 l/mb farby nawierzchniowej (waski profil, dwie warstwy) wg wydajnosci ~10 m2/l.","Покраска x2 настенного профиля лепнины расходует ~0.05 л/пм финишной краски (узкий профиль, два слоя) по укрывистости ~10 м2/л.",producer_tds,Śnieżka farba lateksowa — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l); przeliczenie na waski profil ~0.05 l/mb"
9.16,Sztukateria przysufitowa z akrylowaniem i malowaniem,mb,construction,KLEJ_MONTAZOWY,Klej montażowy Mamut Glue Soudal 290ml,kg,0.04,"budget,norm,lux",0,"Montaz listwy sztukaterii przysufitowej zuzywa ~0.04 kg/mb kleju montazowego (anchor Excela 30 ml/mb ~ 0.03 l -> ~0.04 kg); klej = branza construction.","Монтаж потолочного профиля лепнины расходует ~0.04 кг/пм монтажного клея (якорь Excel 30 мл/пм ~ 0.03 л -> ~0.04 кг); клей = branża construction.",excel,Excel Matrix v3.0 Oferta + Soudal Mamut Glue Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/kleje-montazowe/mamut-glue,"anchor klej 30 ml/mb; przeliczenie ~0.03 l -> ~0.04 kg (klej SMX)"
9.16,Sztukateria przysufitowa z akrylowaniem i malowaniem,mb,construction,AKRYL,Akryl dekarski/malarski Soudal 300ml,l,0.02,"budget,norm,lux",0,"Akrylowanie polaczen listwy przysufitowej (sciana-sufit) zuzywa ~0.02 l/mb (anchor Excela 20 ml/mb = 0.02 l/mb) przed malowaniem; akryl = branza construction.","Акрилование стыков потолочного профиля (стена-потолок) расходует ~0.02 л/пм (якорь Excel 20 мл/пм = 0.02 л/пм) перед покраской; акрил = branża construction.",excel,Excel Matrix v3.0 Oferta + Soudal Akryl Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/akryle,"anchor akryl 20 ml/mb = 0.02 l/mb; karta Soudal Akryl"
9.16,Sztukateria przysufitowa z akrylowaniem i malowaniem,mb,finishing,SZTUKATERIA,Sztukateria przysufitowa listwa Decor System,mb,1.05,"budget,norm,lux",5,"Listwa sztukaterii przysufitowej (profil dekoracyjny nawierzchniowy = finishing) wyceniana 1 mb/mb + ~5% na docinki narozy; profil liczony na dlugosc.","Потолочный профиль лепнины (декоративный финишный профиль = finishing) считается 1 пм/пм + ~5% на подрезку углов; профиль считается на длину.",producer_tds,Decor System listwa przysufitowa — Katalog,https://www.decorsystem.pl/produkty,"katalog listwa przysufitowa; zalozenie 1 mb/mb + 5% na docinki"
9.16,Sztukateria przysufitowa z akrylowaniem i malowaniem,mb,finishing,FARBA_DEKORACYJNA,Farba lateksowa biała Śnieżka Barwy Natury 5l,l,0.05,"budget,norm,lux",0,"Malowanie x2 listwy przysufitowej zuzywa ~0.05 l/mb farby nawierzchniowej (waski profil, dwie warstwy) wg wydajnosci ~10 m2/l.","Покраска x2 потолочного профиля расходует ~0.05 л/пм финишной краски (узкий профиль, два слоя) по укрывистости ~10 м2/л.",producer_tds,Śnieżka farba lateksowa — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l); przeliczenie na waski profil ~0.05 l/mb"
9.17,Lamele na podkładzie / panele ścienne,m2,construction,KLEJ_MONTAZOWY,Klej montażowy Mamut Glue Soudal 290ml,kg,0.50,"budget,norm,lux",0,"Montaz lameli na podkladzie/paneli sciennych zuzywa ~0.50 kg/m2 kleju montazowego 'mamut' (anchor Excela 0.50 kg/m2, klejenie plaszczyznowe); klej = branza construction.","Монтаж ламелей на подложке/стеновых панелей расходует ~0.50 кг/м2 монтажного клея 'мамут' (якорь Excel 0.50 кг/м2, плоскостная приклейка); клей = branża construction.",excel,Excel Matrix v3.0 Oferta + Soudal Mamut Glue Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/kleje-montazowe/mamut-glue,"anchor klej mamut 0.50 kg/m2; karta Soudal Mamut Glue"
9.17,Lamele na podkładzie / panele ścienne,m2,finishing,LAMELE_SCIENNE,Lamele ścienne na podkładzie / panele ścienne,m2,1.05,"budget,norm,lux",5,"Panel lamelowy na podkladzie (okladzina dekoracyjna nawierzchniowa = finishing) wyceniany 1 m2/m2 + ~5% na docinki; okladzina liczona powierzchniowo.","Ламельная панель на подложке (декоративная финишная облицовка = finishing) считается 1 м2/м2 + ~5% на подрезку; облицовка считается по площади.",producer_tds,Mardom Decor panele lamelowe — Katalog,https://www.mardomdecor.pl/produkty,"katalog panele lamelowe; zalozenie 1 m2/m2 + 5% na docinki"
9.18,Lamele ścienne,mb,construction,KLEJ_MONTAZOWY,Klej montażowy Mamut Glue Soudal 290ml,kg,0.10,"budget,norm,lux",0,"Montaz pojedynczej lameli sciennej zuzywa ~0.10 kg/mb kleju montazowego 'mamut' (anchor Excela 0.10 kg/mb, klejenie punktowo-liniowe profilu); klej = branza construction.","Монтаж одиночной стеновой ламели расходует ~0.10 кг/пм монтажного клея 'мамут' (якорь Excel 0.10 кг/пм, точечно-линейная приклейка профиля); клей = branża construction.",excel,Excel Matrix v3.0 Oferta + Soudal Mamut Glue Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/kleje-montazowe/mamut-glue,"anchor klej mamut 0.10 kg/mb; karta Soudal Mamut Glue"
9.18,Lamele ścienne,mb,finishing,LAMELE_SCIENNE,Lamele ścienne profil pojedynczy,mb,1.05,"budget,norm,lux",5,"Pojedyncza lamela scienna (profil dekoracyjny nawierzchniowy = finishing) wyceniana 1 mb/mb + ~5% na docinki; profil liczony na dlugosc.","Одиночная стеновая ламель (декоративный финишный профиль = finishing) считается 1 пм/пм + ~5% на подрезку; профиль считается на длину.",producer_tds,Decor System lamela ścienna — Katalog,https://www.decorsystem.pl/produkty,"katalog lamela scienna; zalozenie 1 mb/mb + 5% na docinki"
