work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
2.15,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.15,,,construction,PROFIL_GK,,mb,2.6000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.15,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.16,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.16,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.16,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.16,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.17,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.17,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.17,,,construction,MASA_SPOINOWA,,kg,0.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.17,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.17,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.18,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.18,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.18,,,construction,MASA_SPOINOWA,,kg,0.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.18,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.18,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.19,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.19,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.19,,,construction,MASA_SPOINOWA,,kg,0.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.19,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.19,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.19,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.20,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.20,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.20,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.20,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.20,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.21,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.21,,,construction,MASA_SPOINOWA,,kg,0.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.21,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.21,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.21,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,MASA_SPOINOWA,,kg,0.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,PROFIL_GK,,mb,2.6000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.22,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.23,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.23,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.23,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.23,,,construction,PROFIL_GK,,mb,2.6000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.23,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.23,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,PLYTA_GK,,m2,0.8000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,PROFIL_GK,,mb,2.6000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.24,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.25,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.25,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.25,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.25,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.26,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.26,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.26,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.26,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.27,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.27,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.27,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.27,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.28,,,construction,BELKA_NADPROZOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.28,,,construction,KATOWNIK_ALUMINIOWY,,mb,1.0500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.28,,,construction,PLYTA_GK_IMPREGNOWANA,,m2,1.8250,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.28,,,construction,WKRET_GK,,szt,22.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
2.28,,,construction,ZAPRAWA_MURARSKA,,kg,8.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.01,,,construction,BATERIA_PODTYNKOWA,,kpl,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.01,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.01,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.01,,,construction,ZASLEPKA,,szt,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,BATERIA_PODTYNKOWA,,kpl,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,KSZTALTKI_KANALIZACYJNE,,szt,2.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,KSZTALTKI_PEX,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,KSZTALTKI_PP,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,RURA_KANALIZACYJNA_PVC,,mb,1.2500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,USZCZELNIENIE_GWINTU,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.02,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,BATERIA_PODTYNKOWA,,kpl,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,KSZTALTKI_KANALIZACYJNE,,szt,2.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,KSZTALTKI_PEX,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,KSZTALTKI_PP,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,RURA_KANALIZACYJNA_PVC,,mb,1.2500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.03,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,BATERIA_PODTYNKOWA,,kpl,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,KSZTALTKI_KANALIZACYJNE,,szt,2.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,KSZTALTKI_PEX,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,KSZTALTKI_PP,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,RURA_KANALIZACYJNA_PVC,,mb,1.2500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,USZCZELNIENIE_GWINTU,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.04,,,construction,ZASLEPKA,,szt,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,BATERIA_PODTYNKOWA,,kpl,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,KSZTALTKI_KANALIZACYJNE,,szt,2.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,KSZTALTKI_PEX,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,KSZTALTKI_PP,,szt,3.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,RURA_KANALIZACYJNA_PVC,,mb,1.2500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,USZCZELNIENIE_GWINTU,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.05,,,construction,ZASLEPKA,,szt,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.06,,,construction,KSZTALTKI_KANALIZACYJNE,,szt,2.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.06,,,construction,RURA_KANALIZACYJNA_PVC,,mb,1.2500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.06,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.06,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.06,,,construction,ZASLEPKA,,szt,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.07,,,construction,KSZTALTKI_KANALIZACYJNE,,szt,2.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
3.07,,,construction,RURA_KANALIZACYJNA_PVC,,mb,1.2500,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
